,CENSUS2010,count,name,county,total_units,total_pct_occupied,total_occupied,total_pct_reported,total_reported,total_months_since_report,total_people_reporting,total_people_per_unit,total_rent_per_month,total_spending_per_month,total_hh_income,total_person_income,total_pct_lt5k,total_pct_5k_lt10k,total_pct_10k_lt15k,total_pct_15k_lt20k,total_pct_ge20k,total_pct_wage_major,total_pct_welfare_major,total_pct_other_major,total_pct_median,total_pct_lt50_median,total_pct_lt30_median,total_pct_2adults,total_pct_1adult,total_pct_female_head,total_pct_female_head_child,total_pct_disabled_lt62,total_pct_disabled_ge62,total_pct_disabled_all,total_pct_lt24_head,total_pct_age25_50,total_pct_age51_61,total_pct_age62plus,total_pct_age85plus,total_pct_minority,total_pct_black_nonhsp,total_pct_native_american_nonhsp,total_pct_asian_pacific_nonhsp,total_pct_white_nothsp,total_pct_black_hsp,total_pct_wht_hsp,total_pct_oth_hsp,total_pct_hispanic,total_pct_multi,total_months_waiting,total_months_from_movein,total_pct_utility_allow,total_pct_lt5kave_util_allow,pg2_units,pg2_pct_occupied,pg2_occupied_units,pg2_pct_reported,pg2_reported_units,pg2_months_since_report,pg2_people_reporting,pg2_people_per_unit,pg2_rent_per_month,pg2_spending_per_month,pg2_hh_income,pg2_person_income,pg2_pct_lt5k,pg2_pct_5k_lt10k,pg2_pct_10k_lt15k,pg2_pct_15k_lt20k,pg2_pct_ge20k,pg2_pct_wage_major,pg2_pct_welfare_major,pg2_pct_other_major,pg2_pct_median,pg2_pct_lt50_median,pg2_pct_lt30_median,pg2_pct_2adults,pg2_pct_1adult,pg2_pct_female_head,pg2_pct_female_head_child,pg2_pct_disabled_lt62,pg2_pct_disabled_ge62,pg2_pct_disabled_all,pg2_pct_lt24_head,pg2_pct_age25_50,pg2_pct_age51_61,pg2_pct_age62plus,pg2_pct_age85plus,pg2_pct_minority,pg2_pct_black_nonhsp,pg2_pct_native_american_nonhsp,pg2_pct_asian_pacific_nonhsp,pg2_pct_white_nothsp,pg2_pct_black_hsp,pg2_pct_wht_hsp,pg2_pct_oth_hsp,pg2_pct_hispanic,pg2_pct_multi,pg2_months_waiting,pg2_months_from_movein,pg2_pct_utility_allow,pg2_pct_lt5kave_util_allow,pg2_pct_bed1,pg2_pct_bed2,pg2_pct_bed3,pg2_pct_overhoused,pg2_tpoverty,pg2_tminority,pg2_tpct_ownsfd,pg3_units,pg3_pct_occupied,pg3_occupied_units,pg3_pct_reported,pg3_reported_units,pg3_months_since_report,pg3_people_reporting,pg3_people_per_unit,pg3_rent_per_month,pg3_spending_per_month,pg3_hh_income,pg3_person_income,pg3_pct_lt5k,pg3_pct_5k_lt10k,pg3_pct_10k_lt15k,pg3_pct_15k_lt20k,pg3_pct_ge20k,pg3_pct_wage_major,pg3_pct_welfare_major,pg3_pct_other_major,pg3_pct_median,pg3_pct_lt50_median,pg3_pct_lt30_median,pg3_pct_2adults,pg3_pct_1adult,pg3_pct_female_head,pg3_pct_female_head_child,pg3_pct_disabled_lt62,pg3_pct_disabled_ge62,pg3_pct_disabled_all,pg3_pct_lt24_head,pg3_pct_age25_50,pg3_pct_age51_61,pg3_pct_age62plus,pg3_pct_age85plus,pg3_pct_minority,pg3_pct_black_nonhsp,pg3_pct_native_american_nonhsp,pg3_pct_asian_pacific_nonhsp,pg3_pct_white_nothsp,pg3_pct_black_hsp,pg3_pct_wht_hsp,pg3_pct_oth_hsp,pg3_pct_hispanic,pg3_pct_multi,pg3_months_waiting,pg3_months_from_movein,pg3_pct_utility_allow,pg3_pct_lt5kave_util_allow,pg4_units,pg4_pct_occupied,pg4_occupied_units,pg4_pct_reported,pg4_reported_units,pg4_months_since_report,pg4_people_reporting,pg4_people_per_unit,pg4_rent_per_month,pg4_spending_per_month,pg4_hh_income,pg4_person_income,pg4_pct_lt5k,pg4_pct_5k_lt10k,pg4_pct_10k_lt15k,pg4_pct_15k_lt20k,pg4_pct_ge20k,pg4_pct_wage_major,pg4_pct_welfare_major,pg4_pct_other_major,pg4_pct_median,pg4_pct_lt50_median,pg4_pct_lt30_median,pg4_pct_2adults,pg4_pct_1adult,pg4_pct_female_head,pg4_pct_female_head_child,pg4_pct_disabled_lt62,pg4_pct_disabled_ge62,pg4_pct_disabled_all,pg4_pct_lt24_head,pg4_pct_age25_50,pg4_pct_age51_61,pg4_pct_age62plus,pg4_pct_age85plus,pg4_pct_minority,pg4_pct_black_nonhsp,pg4_pct_native_american_nonhsp,pg4_pct_asian_pacific_nonhsp,pg4_pct_white_nothsp,pg4_pct_black_hsp,pg4_pct_wht_hsp,pg4_pct_oth_hsp,pg4_pct_hispanic,pg4_pct_multi,pg4_months_waiting,pg4_months_from_movein,pg4_pct_utility_allow,pg4_pct_lt5kave_util_allow,pg5_units,pg5_pct_occupied,pg5_occupied_units,pg5_pct_reported,pg5_reported_units,pg5_months_since_report,pg5_people_reporting,pg5_people_per_unit,pg5_rent_per_month,pg5_spending_per_month,pg5_hh_income,pg5_person_income,pg5_pct_lt5k,pg5_pct_5k_lt10k,pg5_pct_10k_lt15k,pg5_pct_15k_lt20k,pg5_pct_ge20k,pg5_pct_wage_major,pg5_pct_welfare_major,pg5_pct_other_major,pg5_pct_median,pg5_pct_lt50_median,pg5_pct_lt30_median,pg5_pct_2adults,pg5_pct_1adult,pg5_pct_female_head,pg5_pct_female_head_child,pg5_pct_disabled_lt62,pg5_pct_disabled_ge62,pg5_pct_disabled_all,pg5_pct_lt24_head,pg5_pct_age25_50,pg5_pct_age51_61,pg5_pct_age62plus,pg5_pct_age85plus,pg5_pct_minority,pg5_pct_black_nonhsp,pg5_pct_native_american_nonhsp,pg5_pct_asian_pacific_nonhsp,pg5_pct_white_nothsp,pg5_pct_black_hsp,pg5_pct_wht_hsp,pg5_pct_oth_hsp,pg5_pct_hispanic,pg5_pct_multi,pg5_months_waiting,pg5_months_from_movein,pg5_pct_utility_allow,pg5_pct_lt5kave_util_allow,pg7_units,pg7_reported,pg7_pct_reported,pg8_units,pg8_pct_occupied,pg8_occupied_units,pg8_pct_reported,pg8_reported_units,pg8_months_since_report,pg8_people_reporting,pg8_people_per_unit,pg8_rent_per_month,pg8_spending_per_month,pg8_hh_income,pg8_person_income,pg8_pct_lt5k,pg8_pct_5k_lt10k,pg8_pct_10k_lt15k,pg8_pct_15k_lt20k,pg8_pct_ge20k,pg8_pct_wage_major,pg8_pct_welfare_major,pg8_pct_other_major,pg8_pct_median,pg8_pct_lt50_median,pg8_pct_lt30_median,pg8_pct_2adults,pg8_pct_1adult,pg8_pct_female_head,pg8_pct_female_head_child,pg8_pct_disabled_lt62,pg8_pct_disabled_ge62,pg8_pct_disabled_all,pg8_pct_lt24_head,pg8_pct_age25_50,pg8_pct_age51_61,pg8_pct_age62plus,pg8_pct_age85plus,pg8_pct_minority,pg8_pct_black_nonhsp,pg8_pct_native_american_nonhsp,pg8_pct_asian_pacific_nonhsp,pg8_pct_white_nothsp,pg8_pct_black_hsp,pg8_pct_wht_hsp,pg8_pct_oth_hsp,pg8_pct_hispanic,pg8_pct_multi,pg8_months_waiting,pg8_months_from_movein,pg8_pct_utility_allow,pg8_pct_lt5kave_util_allow,pg9_units,pg9_pct_occupied,pg9_occupied_units,pg9_pct_reported,pg9_reported_units,pg9_months_since_report,pg9_people_reporting,pg9_people_per_unit,pg9_rent_per_month,pg9_spending_per_month,pg9_hh_income,pg9_person_income,pg9_pct_lt5k,pg9_pct_5k_lt10k,pg9_pct_10k_lt15k,pg9_pct_15k_lt20k,pg9_pct_ge20k,pg9_pct_wage_major,pg9_pct_welfare_major,pg9_pct_other_major,pg9_pct_median,pg9_pct_lt50_median,pg9_pct_lt30_median,pg9_pct_2adults,pg9_pct_1adult,pg9_pct_female_head,pg9_pct_female_head_child,pg9_pct_disabled_lt62,pg9_pct_disabled_ge62,pg9_pct_disabled_all,pg9_pct_lt24_head,pg9_pct_age25_50,pg9_pct_age51_61,pg9_pct_age62plus,pg9_pct_age85plus,pg9_pct_minority,pg9_pct_black_nonhsp,pg9_pct_native_american_nonhsp,pg9_pct_asian_pacific_nonhsp,pg9_pct_white_nothsp,pg9_pct_black_hsp,pg9_pct_wht_hsp,pg9_pct_oth_hsp,pg9_pct_hispanic,pg9_pct_multi,pg9_months_waiting,pg9_months_from_movein,pg9_pct_utility_allow,pg9_pct_lt5kave_util_allow,GISJOIN,GISJOIN2
436,3403382720,1,Woodstown Borough,Salem,27,92,24.84,100,27,7,49,1.814814815,456,862,17328,9548,7,15,37,11,30,15,4,81,23,96,81,0,19,78,19,76,67,49,0,33,44,22,0,63,52,0,4,37,7,0,0,7,4,0,150,78,152,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.95,19.95,105.2631579,21,6,42,2,519,977,19463,9732,5,19,24,14,38,14,0,86,25,95,76,0,19,86,19,69,60,43,0,24,52,24,0,71,57,0,5,29,10,0,0,10,5,0,184,100,152,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403382720,G340033082720
437,3403504450,1,Bedminster Township,Somerset,12,96,11.52,100,12,6,14,1.166666667,429,993,18221,15618,0,8,42,8,42,8,0,92,20,100,92,0,8,58,8,83,17,43,0,17,33,50,0,8,0,0,0,92,0,8,0,8,0,19,106,100,127,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.96,11.52,104.1666667,12,6,14,1.166666667,429,993,18221,15618,0,8,42,8,42,8,0,92,20,100,92,0,8,58,8,83,17,43,0,17,33,50,0,8,0,0,0,92,0,8,0,8,0,19,106,100,127,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403504450,G340035004450
438,3403505560,1,Bernards Township,Somerset,416,98,407.68,101.2019231,421,6,478,1.135391924,424,1322,19525,17197,9,8,20,16,47,5,0,92,22,96,73,0,0,56,0,49,11,13,0,3,9,88,22,36,13,0,16,60,1,4,2,7,0,8,78,75,33,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0.96,104.64,103.2110092,108,5,110,1.018518519,449,993,18642,18303,6,8,27,18,41,12,2,76,22,93,77,0,0,6,0,50,60,55,0,13,33,54,3,55,43,0,1,45,5,6,0,11,1,8,54,1,115,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0.99,245.52,102.2319974,251,7,299,1.19123506,423,1628,20263,17010,9,9,16,15,51,3,0,97,23,98,71,0,0,73,0,0,1,1,0,0,0,100,31,27,3,0,19,67,0,2,3,5,0,0,90,100,34,0,0,,59,0.99,58.41,106.1462078,62,8,69,1.112903226,385,619,18077,16243,13,6,26,16,39,2,0,98,21,98,77,0,0,76,0,0,2,1,0,0,0,100,19,39,0,0,29,53,0,6,3,10,0,0,76,100,26,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403505560,G340035005560
439,3403505590,1,Bernardsville Borough,Somerset,6,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403505590,G340035005590
440,3403506790,1,Bound Brook Borough,Somerset,119,92,109.48,98.31932773,117,5,243,2.076923077,454,1064,18267,8795,6,20,29,8,37,32,3,56,18,97,79,3,32,64,33,38,54,23,0,41,37,22,0,74,55,0,2,26,1,15,2,17,1,61,102,98,99,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.92,109.48,106.8688345,117,5,243,2.076923077,454,1064,18267,8795,6,20,29,8,37,32,3,56,18,97,79,3,32,64,33,38,54,23,0,41,37,22,0,74,55,0,2,26,1,15,2,17,1,61,102,98,99,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403506790,G340035006790
441,3403507180,1,Branchburg Township,Somerset,14,90,12.6,92.85714286,13,4,24,1.846153846,522,1050,18358,9944,0,8,33,17,42,8,0,85,19,92,92,0,15,69,15,67,75,63,0,54,15,31,0,46,38,0,8,54,0,0,0,0,0,0,125,92,124,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.9,12.6,103.1746032,13,4,24,1.846153846,522,1050,18358,9944,0,8,33,17,42,8,0,85,19,92,92,0,15,69,15,67,75,63,0,54,15,31,0,46,38,0,8,54,0,0,0,0,0,0,125,92,124,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403507180,G340035007180
442,3403507720,5,Bridgewater Township,Somerset,187,99.44385027,185.96,102.6737968,192,7,271,1.411458333,349.21875,1191.536458,14750.11979,10696.71875,7.614583333,21.09895833,33.140625,20.984375,17.26041667,4.151041667,0.510416667,93.16145833,16.27604167,98.46875,95.015625,0.494791667,5.15625,66.26041667,5.651041667,73.27083333,27.77604167,26.25,0,11.14583333,18.984375,70.77083333,15.79166667,55.265625,16.77604167,0,32.875,41.77604167,0,4.473958333,1.140625,5.713541667,0.510416667,11.625,138.3020833,82.46354167,103.7395833,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0.807115385,41.97,107.2194425,45,5.511111111,68,1.511111111,478.7777778,1042.711111,19044.02222,12805.4,4.466666667,9.755555556,40.53333333,16.42222222,28.57777778,11.33333333,2.266666667,80.35555556,20.02222222,93.2,86.46666667,0,15.86666667,71.42222222,15.86666667,36.26666667,54.53333333,38.95555556,0,28.64444444,28.71111111,41.88888889,2.2,57.97777778,44.51111111,0,0,42.02222222,0,13.46666667,0,13.46666667,2.266666667,4.4,170.3111111,100,136.0666667,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0.968837209,124.98,102.4163866,128,8.234375,157,1.2265625,298.890625,1263.34375,13089.8125,10749.47656,10.59375,23.8359375,30.3515625,22.1015625,13,0.8203125,0,98.296875,15.46875,100,97.3515625,0,0,66.1171875,0,84.9921875,20.3203125,24.4375,0,3.1640625,14.3984375,82.4375,20.3046875,52.7265625,5.0546875,0,44.140625,42.984375,0,1.765625,0.8828125,2.6484375,0,0,131.4609375,78.5703125,75.0390625,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403507720,G340035007720
443,3403522890,1,Far Hills Borough,Somerset,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403522890,G340035022890
444,3403524900,7,Franklin Township,Somerset,662,96.63141994,639.7,101.2084592,670,6.386567164,1408,2.101492537,541.3671642,958.7328358,22029.31642,10571.38209,3.994029851,15.42238806,23.45820896,14.26865672,42.68507463,27.99552239,1.170149254,68.8641791,21.87014925,96.19701493,76.52537313,1.194029851,32.26716418,78.7119403,30.36865672,25.9,30.52985075,14.6119403,0.186567164,35.6641791,14.47761194,49.35970149,9.129850746,82.75820896,53.90746269,0.570149254,15.18955224,14.94029851,1.967164179,10.42835821,0.767164179,12.77910448,1.71641791,42.72238806,117.5671642,97.9238806,105.358209,50,100,50,100,50,6,138,2.76,603,322,25741,9326,2,10,24,22,42,34,0,66,24,92,80,4,38,78,38,8,38,9,0,42,10,48,4,90,56,0,2,10,4,28,0,32,0,7,73,100,127,38,14,48,10,20,87,47,425,0.962658824,409.13,105.5899103,432,6.00462963,1033,2.391203704,635.4444444,1076.590278,25215.83102,10723.23611,2.210648148,10.03703704,21.97453704,12.69444444,53.1412037,38.68518519,1.951388889,56.77083333,24.33333333,94.88888889,69.03935185,1.664351852,45.41203704,84.24768519,42.5625,27.13657407,50.3125,19.18287037,0.657407407,50.90509259,20.96296296,27.47453704,1.958333333,87.80787037,71.93518519,0.657407407,1.314814815,12.19212963,2.152777778,11.58796296,0,14.26851852,2.363425926,54.34490741,128.4259259,97.46990741,121.4212963,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.98,98,103.0612245,101,8,130,1.287128713,280,1180,12421,9650,10,38,25,14,13,3,0,96,14,100,95,0,0,61,0,100,0,1,0,0,1,99,32,81,10,0,65,17,0,4,2,6,1,0,102,100,74,0,0,,84,0.97,81.48,104.3200785,85,6,105,1.235294118,343,507,15221,12322,8,21,28,15,27,0,0,100,17,100,88,0,0,71,0,0,1,2,0,0,0,100,24,55,14,2,35,28,1,0,2,4,0,0,106,100,49,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403524900,G340035024900
445,3403527510,1,Green Brook Township,Somerset,16,92,14.72,87.5,14,6,23,1.642857143,594,931,21798,13268,0,14,29,14,43,36,0,64,24,100,64,0,29,79,29,30,100,30,7,36,29,29,7,71,64,0,0,21,0,7,0,7,0,0,139,86,173,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.92,11.96,100.3344482,12,7,21,1.75,639,978,22931,13103,0,17,25,8,50,42,0,58,25,100,58,0,33,83,33,30,100,24,8,42,33,17,8,83,75,0,0,17,0,8,0,8,0,0,141,100,173,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403527510,G340035027510
446,3403531890,1,Hillsborough Township,Somerset,67,94,62.98,100,67,6,123,1.835820896,486,1014,19299,10513,3,15,35,15,32,24,0,75,20,99,79,3,28,82,31,52,79,35,0,52,19,28,3,58,31,1,1,42,0,22,1,24,1,18,127,90,110,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0.94,60.16,106.3829787,64,6,120,1.875,496,1040,19680,10496,3,16,32,16,33,25,0,73,20,98,78,3,30,86,33,50,78,33,0,52,20,28,3,61,33,2,2,39,0,23,2,25,2,18,131,94,110,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403531890,G340035031890
447,3403543620,1,Manville Borough,Somerset,137,81,110.97,96.35036496,132,5,293,2.21969697,520,1222,20660,9308,4,15,23,14,44,34,2,59,20,97,81,2,37,80,35,34,55,23,3,44,28,25,3,45,38,0,1,55,2,5,0,7,0,22,118,93,127,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0.81,110.16,118.9179375,131,5,292,2.229007634,522,1221,20755,9311,4,14,23,14,44,34,2,59,20,97,81,2,37,79,35,34,56,23,3,44,28,24,3,45,38,0,0,55,2,5,0,7,0,22,118,93,127,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403543620,G340035043620
448,3403547580,2,Montgomery Township,Somerset,61,93.44262295,57,98.36065574,60,5,118,1.966666667,430,1006,17759,9030,2,19,26,19,35,15,0,75,18,98,82,3,32,83,33,49,79,36,0,47,22,32,3,80,70,0,5,20,0,5,0,5,2,31,130,100,138,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.93442623,57,105.2631579,60,5,118,1.966666667,430,1006,17759,9030,2,19,26,19,35,15,0,75,18,98,82,3,32,83,33,49,79,36,0,47,22,32,3,80,70,0,5,20,0,5,0,5,2,31,130,100,138,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403547580,G340035047580
449,3403553280,1,North Plainfield Borough,Somerset,147,91,133.77,93.19727891,137,6,287,2.094890511,533,1001,21073,10059,2,16,27,12,43,30,2,61,21,96,77,3,31,70,30,34,53,21,1,47,30,22,0,80,69,0,0,20,1,9,1,11,2,36,109,92,93,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0.91,131.04,102.2588523,134,6,284,2.119402985,539,1005,21322,10060,2,15,27,12,44,31,2,60,21,96,76,3,32,69,31,32,52,20,1,47,30,22,0,82,71,0,0,18,1,10,1,11,2,36,111,94,93,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403553280,G340035053280
450,3403561980,1,Raritan Borough,Somerset,43,92,39.56,102.3255814,44,5,98,2.227272727,488,1122,20321,9124,2,5,33,19,40,34,2,59,20,98,82,2,41,70,43,38,70,22,0,50,27,23,0,57,41,0,0,43,0,16,0,16,0,38,140,93,123,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.92,39.56,111.223458,44,5,98,2.227272727,488,1122,20321,9124,2,5,33,19,40,34,2,59,20,98,82,2,41,70,43,38,70,22,0,50,27,23,0,57,41,0,0,43,0,16,0,16,0,38,140,93,123,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403561980,G340035061980
451,3403568460,1,Somerville Borough,Somerset,343,93,318.99,100.5830904,345,6,565,1.637681159,457,1036,19249,11754,3,19,29,14,36,16,2,78,20,96,81,2,18,72,18,37,24,20,1,28,13,58,10,57,36,0,7,43,1,12,1,14,1,36,111,49,119,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,0.91,163.8,111.7216117,183,5,393,2.147540984,521,1144,20789,9681,3,17,27,12,41,28,3,63,21,95,77,4,33,74,34,33,74,22,2,51,21,25,0,77,61,0,3,23,2,10,1,13,2,36,131,92,119,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0.96,145.92,104.8519737,153,7,163,1.065359477,390,939,17796,16704,1,22,29,16,32,3,0,97,21,96,84,0,0,72,0,100,7,9,0,0,2,98,22,35,6,0,13,64,0,15,1,16,0,0,89,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3403568460,G340035068460
